route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
16,1130,1100635,Transway1A,,0,758,154100,0,0
16,1137,1102927,Transway1A,,0,1627,154100,0,0
16,1137,1102942,Transway1A,,0,1627,154100,0,0
16,1133,1102978,Transway1A,,0,1031,154100,0,0
16,1137,1103077,Transway1A,,0,1627,154100,0,0
16,1130,1100543,Transway1A,,1,758,154110,0,0
16,1130,1100623,Transway1A,,0,758,154100,0,0
16,1133,1102873,Transway1A,,0,1031,154100,0,0
16,1137,1102882,Transway1A,,0,1627,154100,0,0
16,1133,1102948,Transway1A,,0,1031,154100,0,0
16,1137,1103082,Transway1A,,0,1627,154100,0,0
16,1137,1102877,Transway1A,,0,1626,154100,0,0
16,1137,1102892,Transway1A,,0,1626,154100,0,0
16,1134,1102909,Transway1A,,0,1179,154100,0,0
16,1137,1103027,Transway1A,,0,1626,154100,0,0
16,1137,1102907,Transway1A,,0,1626,154100,0,0
16,1134,1102939,Transway1A,,0,1179,154100,0,0
16,1137,1102982,Transway1A,,0,1626,154100,0,0
16,1134,1103014,Transway1A,,0,1179,154100,0,0
16,1134,1102879,Transway1A,,0,1179,154100,0,0
16,1134,1102894,Transway1A,,0,1179,154100,0,0
16,1137,1103012,Transway1A,,0,1626,154100,0,0
16,1134,1103029,Transway1A,,0,1179,154100,0,0
16,1134,1103044,Transway1A,,0,1179,154100,0,0
16,1134,1103079,Transway1A,,0,1179,154100,0,0
16,1130,1100593,Transway1A,,1,758,154110,0,0
16,1130,1100615,Transway1A,,0,758,154100,0,0
16,1132,1100536,Transway1A,,1,113205,154110,0,0
16,1134,1102899,Transway1A,,0,1180,154100,0,0
16,1134,1102974,Transway1A,,0,1180,154100,0,0
16,1134,1103049,Transway1A,,0,1180,154100,0,0
16,1132,1100614,Transway1A,,0,113205,154100,0,0
16,1134,1102884,Transway1A,,0,1180,154100,0,0
16,1135,1102920,Transway1A,,0,1327,154100,0,0
16,1135,1102935,Transway1A,,0,1327,154100,0,0
16,1134,1103069,Transway1A,,0,1180,154100,0,0
16,1137,1102937,Transway1A,,0,1626,154100,0,0
16,1137,1102952,Transway1A,,0,1626,154100,0,0
16,1134,1102954,Transway1A,,0,1179,154100,0,0
16,1137,1102967,Transway1A,,0,1626,154100,0,0
16,1134,1102969,Transway1A,,0,1179,154100,0,0
16,1134,1102984,Transway1A,,0,1179,154100,0,0
16,1134,1103054,Transway1A,,0,1179,154100,0,0
16,1130,1100585,Transway1A,,1,757,154110,0,0
16,1130,1100603,Transway1A,,1,763,154110,0,0
16,1130,1100647,Transway1A,,0,763,154100,0,0
16,1130,1100621,Transway1A,,0,757,154100,0,0
16,1130,1100625,Transway1A,,0,763,154100,0,0
16,1133,1102928,Transway1A,,0,1033,154100,0,0
16,1136,1102946,Transway1A,,0,1479,154100,0,0
16,1130,1100535,Transway1A,,1,757,154110,0,0
16,1130,1100537,Transway1A,,1,763,154110,0,0
16,1130,1100545,Transway1A,,1,763,154110,0,0
16,1130,1100645,Transway1A,,0,763,154100,0,0
16,1136,1102916,Transway1A,,0,1479,154100,0,0
16,1133,1102973,Transway1A,,0,1033,154100,0,0
16,1133,1103048,Transway1A,,0,1033,154100,0,0
16,1132,1100528,Transway1A,,1,113203,154110,0,0
16,1132,1100546,Transway1A,,1,113203,154110,0,0
16,1135,1102940,Transway1A,,0,1328,154100,0,0
16,1135,1103015,Transway1A,,0,1328,154100,0,0
16,1135,1103065,Transway1A,,0,1328,154100,0,0
16,1133,1102868,Transway1A,,0,1031,154100,0,0
16,1137,1102987,Transway1A,,0,1627,154100,0,0
16,1137,1103002,Transway1A,,0,1627,154100,0,0
16,1133,1103038,Transway1A,,0,1031,154100,0,0
16,1130,1100601,Transway1A,,1,758,154110,0,0
16,1130,1100627,Transway1A,,0,758,154100,0,0
16,1137,1102912,Transway1A,,0,1627,154100,0,0
16,1133,1102993,Transway1A,,0,1031,154100,0,0
16,1130,1100589,Transway1A,,1,758,154110,0,0
16,1130,1100639,Transway1A,,0,758,154100,0,0
16,1133,1102888,Transway1A,,0,1031,154100,0,0
16,1133,1102963,Transway1A,,0,1031,154100,0,0
16,1137,1103017,Transway1A,,0,1627,154100,0,0
16,1137,1103067,Transway1A,,0,1627,154100,0,0
16,1130,1100597,Transway1A,,1,758,154110,0,0
16,1130,1100619,Transway1A,,0,758,154100,0,0
16,1137,1102957,Transway1A,,0,1627,154100,0,0
16,1133,1103023,Transway1A,,0,1031,154100,0,0
16,1137,1103032,Transway1A,,0,1627,154100,0,0
16,1137,1103057,Transway1A,,0,1627,154100,0,0
16,1130,1100605,Transway1A,,1,758,154110,0,0
16,1132,1100586,Transway1A,,1,113205,154110,0,0
16,1132,1100622,Transway1A,,0,113205,154100,0,0
16,1132,1100590,Transway1A,,1,113204,154110,0,0
16,1132,1100628,Transway1A,,0,113204,154100,0,0
16,1135,1102975,Transway1A,,0,1329,154100,0,0
16,1135,1103005,Transway1A,,0,1329,154100,0,0
16,1135,1103050,Transway1A,,0,1329,154100,0,0
16,1134,1102959,Transway1A,,0,1180,154100,0,0
16,1135,1102995,Transway1A,,0,1327,154100,0,0
16,1135,1103010,Transway1A,,0,1327,154100,0,0
16,1134,1103059,Transway1A,,0,1180,154100,0,0
16,1132,1100650,Transway1A,,0,113205,154100,0,0
16,1132,1100588,Transway1A,,1,113203,154110,0,0
16,1132,1100612,Transway1A,,0,113203,154100,0,0
16,1132,1100630,Transway1A,,0,113203,154100,0,0
16,1136,1102871,Transway1A,,0,1477,154100,0,0
16,1135,1102880,Transway1A,,0,1328,154100,0,0
16,1136,1103041,Transway1A,,0,1477,154100,0,0
16,1135,1103075,Transway1A,,0,1328,154100,0,0
16,1135,1103080,Transway1A,,0,1328,154100,0,0
16,1135,1102875,Transway1A,,0,1327,154100,0,0
16,1135,1102905,Transway1A,,0,1327,154100,0,0
16,1134,1102914,Transway1A,,0,1180,154100,0,0
16,1135,1102950,Transway1A,,0,1327,154100,0,0
16,1135,1102980,Transway1A,,0,1327,154100,0,0
16,1136,1102881,Transway1A,,0,1478,154100,0,0
16,1133,1102938,Transway1A,,0,1032,154100,0,0
16,1136,1102956,Transway1A,,0,1478,154100,0,0
16,1133,1103013,Transway1A,,0,1032,154100,0,0
16,1136,1103031,Transway1A,,0,1478,154100,0,0
16,1136,1103056,Transway1A,,0,1478,154100,0,0
16,1136,1103081,Transway1A,,0,1478,154100,0,0
16,1132,1100604,Transway1A,,1,113203,154110,0,0
16,1132,1100648,Transway1A,,0,113203,154100,0,0
16,1132,1100626,Transway1A,,0,113203,154100,0,0
16,1136,1102941,Transway1A,,0,1478,154100,0,0
16,1136,1103016,Transway1A,,0,1478,154100,0,0
16,1133,1103073,Transway1A,,0,1032,154100,0,0
16,1134,1103064,Transway1A,,0,1179,154100,0,0
16,1132,1100602,Transway1A,,1,113204,154110,0,0
16,1132,1100624,Transway1A,,0,113204,154100,0,0
16,1134,1102889,Transway1A,,0,1178,154100,0,0
16,1137,1102932,Transway1A,,0,1628,154100,0,0
16,1134,1102964,Transway1A,,0,1178,154100,0,0
16,1130,1100631,Transway1A,,0,758,154100,0,0
16,1137,1102897,Transway1A,,0,1627,154100,0,0
16,1133,1102933,Transway1A,,0,1031,154100,0,0
16,1134,1102929,Transway1A,,0,1180,154100,0,0
16,1134,1102944,Transway1A,,0,1180,154100,0,0
16,1137,1102972,Transway1A,,0,1627,154100,0,0
16,1133,1103008,Transway1A,,0,1031,154100,0,0
16,1137,1103047,Transway1A,,0,1627,154100,0,0
16,1130,1100539,Transway1A,,1,758,154110,0,0
16,1130,1100643,Transway1A,,0,758,154100,0,0
16,1133,1102903,Transway1A,,0,1031,154100,0,0
16,1133,1102918,Transway1A,,0,1031,154100,0,0
16,1135,1102890,Transway1A,,0,1327,154100,0,0
16,1135,1102965,Transway1A,,0,1327,154100,0,0
16,1135,1103040,Transway1A,,0,1327,154100,0,0
16,1131,1107185,Transway1A,,0,794,154100,0,0
16,1131,1107194,Transway1A,,0,794,154100,0,0
16,1131,1107385,Transway1A,,1,794,154110,0,0
16,1131,1107394,Transway1A,,1,794,154110,0,0
16,1135,1105915,Transway1A,,1,1327,154110,0,0
16,1134,1105924,Transway1A,,1,1180,154110,0,0
16,1135,1105990,Transway1A,,1,1327,154110,0,0
16,1135,1105875,Transway1A,,1,1327,154110,0,0
16,1134,1105894,Transway1A,,1,1180,154110,0,0
16,1134,1105909,Transway1A,,1,1180,154110,0,0
16,1135,1105945,Transway1A,,1,1327,154110,0,0
16,1135,1105960,Transway1A,,1,1327,154110,0,0
16,1134,1106079,Transway1A,,1,1180,154110,0,0
16,1135,1102895,Transway1A,,0,1328,154100,0,0
16,1135,1102910,Transway1A,,0,1328,154100,0,0
16,1136,1102996,Transway1A,,0,1477,154100,0,0
16,1135,1103045,Transway1A,,0,1328,154100,0,0
16,1134,1105969,Transway1A,,1,1180,154110,0,0
16,1134,1105984,Transway1A,,1,1180,154110,0,0
16,1135,1106020,Transway1A,,1,1327,154110,0,0
16,1132,1100608,Transway1A,,1,113203,154110,0,0
16,1132,1100638,Transway1A,,0,113203,154100,0,0
16,1136,1102891,Transway1A,,0,1477,154100,0,0
16,1135,1102925,Transway1A,,0,1328,154100,0,0
16,1135,1102955,Transway1A,,0,1328,154100,0,0
16,1136,1102966,Transway1A,,0,1477,154100,0,0
16,1135,1103000,Transway1A,,0,1328,154100,0,0
16,1135,1103030,Transway1A,,0,1328,154100,0,0
16,1135,1103055,Transway1A,,0,1328,154100,0,0
16,1134,1106069,Transway1A,,1,1180,154110,0,0
16,1135,1102870,Transway1A,,0,1327,154100,0,0
16,1134,1103004,Transway1A,,0,1180,154100,0,0
16,1132,1100538,Transway1A,,1,113203,154110,0,0
16,1132,1100634,Transway1A,,0,113203,154100,0,0
16,1134,1103019,Transway1A,,0,1180,154100,0,0
16,1134,1103034,Transway1A,,0,1180,154100,0,0
16,1135,1105885,Transway1A,,1,1327,154110,0,0
16,1134,1105954,Transway1A,,1,1180,154110,0,0
16,1135,1106035,Transway1A,,1,1327,154110,0,0
16,1134,1106029,Transway1A,,1,1180,154110,0,0
16,1134,1106044,Transway1A,,1,1180,154110,0,0
16,1134,1106059,Transway1A,,1,1180,154110,0,0
16,1130,1100595,Transway1A,,1,763,154110,0,0
16,1130,1100613,Transway1A,,0,757,154100,0,0
16,1130,1100509,Transway1A,,0,763,154100,0,0
16,1134,1102989,Transway1A,,0,1180,154100,0,0
16,1135,1103025,Transway1A,,0,1327,154100,0,0
16,1136,1103021,Transway1A,,0,1479,154100,0,0
16,1136,1103036,Transway1A,,0,1479,154100,0,0
16,1136,1103051,Transway1A,,0,1479,154100,0,0
16,1133,1103068,Transway1A,,0,1033,154100,0,0
16,1136,1102876,Transway1A,,0,1477,154100,0,0
16,1136,1103011,Transway1A,,0,1477,154100,0,0
16,1136,1103026,Transway1A,,0,1477,154100,0,0
16,1134,1105999,Transway1A,,1,1180,154110,0,0
16,1135,1105930,Transway1A,,1,1327,154110,0,0
16,1135,1106005,Transway1A,,1,1327,154110,0,0
16,1135,1105900,Transway1A,,1,1327,154110,0,0
16,1134,1105939,Transway1A,,1,1180,154110,0,0
16,1135,1105975,Transway1A,,1,1327,154110,0,0
16,1134,1106014,Transway1A,,1,1180,154110,0,0
16,1135,1106050,Transway1A,,1,1327,154110,0,0
16,1133,1105883,Transway1A,,1,1031,154110,0,0
16,1133,1105913,Transway1A,,1,1031,154110,0,0
16,1137,1105922,Transway1A,,1,1627,154110,0,0
16,1133,1105958,Transway1A,,1,1031,154110,0,0
16,1133,1105988,Transway1A,,1,1031,154110,0,0
16,1137,1106092,Transway1A,,1,1627,154110,0,0
16,1131,1107179,Transway1A,,0,794,154100,0,0
16,1131,1107198,Transway1A,,0,794,154100,0,0
16,1131,1107396,Transway1A,,1,794,154110,0,0
16,1131,1107398,Transway1A,,1,794,154110,0,0
16,1137,1105892,Transway1A,,1,1627,154110,0,0
16,1133,1105928,Transway1A,,1,1031,154110,0,0
16,1133,1105943,Transway1A,,1,1031,154110,0,0
16,1137,1106077,Transway1A,,1,1627,154110,0,0
16,1132,1100596,Transway1A,,1,113203,154110,0,0
16,1132,1100600,Transway1A,,1,113203,154110,0,0
16,1132,1100618,Transway1A,,0,113203,154100,0,0
16,1132,1100646,Transway1A,,0,113203,154100,0,0
16,1131,1107173,Transway1A,,0,794,154100,0,0
16,1131,1107188,Transway1A,,0,794,154100,0,0
16,1131,1107191,Transway1A,,0,794,154100,0,0
16,1131,1107373,Transway1A,,1,794,154110,0,0
16,1131,1107388,Transway1A,,1,794,154110,0,0
16,1131,1107391,Transway1A,,1,794,154110,0,0
16,1136,1102906,Transway1A,,0,1477,154100,0,0
16,1136,1102981,Transway1A,,0,1477,154100,0,0
16,1131,1107183,Transway1A,,0,792,154100,0,0
16,1131,1107192,Transway1A,,0,792,154100,0,0
16,1132,1100592,Transway1A,,1,113203,154110,0,0
16,1132,1100510,Transway1A,,0,113203,154100,0,0
16,1136,1102896,Transway1A,,0,1478,154100,0,0
16,1133,1102923,Transway1A,,0,1032,154100,0,0
16,1133,1102998,Transway1A,,0,1032,154100,0,0
16,1136,1103066,Transway1A,,0,1478,154100,0,0
16,1131,1107167,Transway1A,,0,792,154100,0,0
16,1131,1107169,Transway1A,,0,792,154100,0,0
16,1137,1105937,Transway1A,,1,1627,154110,0,0
16,1137,1105952,Transway1A,,1,1627,154110,0,0
16,1137,1106087,Transway1A,,1,1627,154110,0,0
16,1137,1105867,Transway1A,,0,1627,154100,0,0
16,1137,1105967,Transway1A,,1,1627,154110,0,0
16,1133,1106003,Transway1A,,1,1031,154110,0,0
16,1133,1106018,Transway1A,,1,1031,154110,0,0
16,1131,1107182,Transway1A,,0,794,154100,0,0
16,1131,1107382,Transway1A,,1,794,154110,0,0
16,1137,1106012,Transway1A,,1,1627,154110,0,0
16,1137,1106027,Transway1A,,1,1627,154110,0,0
16,1131,1107176,Transway1A,,0,794,154100,0,0
16,1131,1107376,Transway1A,,1,794,154110,0,0
16,1135,1105890,Transway1A,,1,1328,154110,0,0
16,1135,1106090,Transway1A,,1,1328,154110,0,0
16,1137,1105997,Transway1A,,1,1627,154110,0,0
16,1133,1106033,Transway1A,,1,1031,154110,0,0
16,1137,1106042,Transway1A,,1,1627,154110,0,0
16,1137,1106067,Transway1A,,1,1627,154110,0,0
16,1137,1106097,Transway1A,,1,1627,154110,0,0
16,1131,1107202,Transway1A,,0,794,154100,0,0
16,1131,1107370,Transway1A,,1,794,154110,0,0
16,1133,1105873,Transway1A,,1,1031,154110,0,0
16,1133,1105898,Transway1A,,1,1031,154110,0,0
16,1133,1105973,Transway1A,,1,1031,154110,0,0
16,1133,1106048,Transway1A,,1,1031,154110,0,0
16,1136,1105901,Transway1A,,1,1477,154110,0,0
16,1135,1105920,Transway1A,,1,1328,154110,0,0
16,1136,1106051,Transway1A,,1,1477,154110,0,0
16,1134,1102924,Transway1A,,0,1179,154100,0,0
16,1134,1102999,Transway1A,,0,1179,154100,0,0
16,1137,1103042,Transway1A,,0,1626,154100,0,0
16,1134,1103074,Transway1A,,0,1179,154100,0,0
16,1131,1107200,Transway1A,,0,794,154100,0,0
16,1131,1107379,Transway1A,,1,794,154110,0,0
16,1137,1105882,Transway1A,,1,1627,154110,0,0
16,1137,1105907,Transway1A,,1,1627,154110,0,0
16,1137,1105982,Transway1A,,1,1627,154110,0,0
16,1137,1106057,Transway1A,,1,1627,154110,0,0
16,1132,1100542,Transway1A,,1,113203,154110,0,0
16,1132,1100642,Transway1A,,0,113203,154100,0,0
16,1136,1102921,Transway1A,,0,1477,154100,0,0
16,1136,1102936,Transway1A,,0,1477,154100,0,0
16,1136,1102951,Transway1A,,0,1477,154100,0,0
16,1135,1102970,Transway1A,,0,1328,154100,0,0
16,1135,1102985,Transway1A,,0,1328,154100,0,0
16,1136,1105886,Transway1A,,1,1477,154110,0,0
16,1135,1105935,Transway1A,,1,1328,154110,0,0
16,1136,1106021,Transway1A,,1,1477,154110,0,0
16,1136,1106036,Transway1A,,1,1477,154110,0,0
16,1135,1106085,Transway1A,,1,1328,154110,0,0
16,1133,1107818,Transway1A,,0,1100,154100,0,0
16,1137,1102872,Transway1A,,0,1626,154100,0,0
16,1137,1102922,Transway1A,,0,1626,154100,0,0
16,1137,1102997,Transway1A,,0,1626,154100,0,0
16,1136,1105876,Transway1A,,1,1477,154110,0,0
16,1136,1105961,Transway1A,,1,1477,154110,0,0
16,1136,1105976,Transway1A,,1,1477,154110,0,0
16,1135,1105995,Transway1A,,1,1328,154110,0,0
16,1135,1106010,Transway1A,,1,1328,154110,0,0
16,1135,1106095,Transway1A,,1,1328,154110,0,0
16,1133,1107819,Transway1A,,0,1100,154100,0,0
16,1137,1105947,Transway1A,,1,1626,154110,0,0
16,1134,1105949,Transway1A,,1,1179,154110,0,0
16,1137,1106022,Transway1A,,1,1626,154110,0,0
16,1134,1106024,Transway1A,,1,1179,154110,0,0
16,1135,1105865,Transway1A,,0,1328,154100,0,0
16,1136,1105931,Transway1A,,1,1477,154110,0,0
16,1135,1105965,Transway1A,,1,1328,154110,0,0
16,1136,1106006,Transway1A,,1,1477,154110,0,0
16,1135,1106040,Transway1A,,1,1328,154110,0,0
16,1135,1106065,Transway1A,,1,1328,154110,0,0
16,1135,1105880,Transway1A,,1,1328,154110,0,0
16,1135,1105905,Transway1A,,1,1328,154110,0,0
16,1136,1105916,Transway1A,,1,1477,154110,0,0
16,1135,1105980,Transway1A,,1,1328,154110,0,0
16,1136,1105991,Transway1A,,1,1477,154110,0,0
16,1135,1106055,Transway1A,,1,1328,154110,0,0
16,1136,1105946,Transway1A,,1,1477,154110,0,0
16,1135,1105950,Transway1A,,1,1328,154110,0,0
16,1135,1106025,Transway1A,,1,1328,154110,0,0
16,1135,1106075,Transway1A,,1,1328,154110,0,0
16,1137,1102947,Transway1A,,0,1628,154100,0,0
16,1137,1103022,Transway1A,,0,1628,154100,0,0
16,1137,1103072,Transway1A,,0,1628,154100,0,0
16,1133,1107817,Transway1A,,0,1100,154100,0,0
16,1137,1105877,Transway1A,,1,1626,154110,0,0
16,1134,1105879,Transway1A,,1,1179,154110,0,0
16,1137,1105962,Transway1A,,1,1626,154110,0,0
16,1137,1105977,Transway1A,,1,1626,154110,0,0
16,1134,1105979,Transway1A,,1,1179,154110,0,0
16,1137,1105992,Transway1A,,1,1626,154110,0,0
16,1132,1100598,Transway1A,,1,113204,154110,0,0
16,1132,1100620,Transway1A,,0,113204,154100,0,0
16,1132,1100644,Transway1A,,0,113204,154100,0,0
16,1134,1105994,Transway1A,,1,1179,154110,0,0
16,1134,1106009,Transway1A,,1,1179,154110,0,0
16,1134,1106094,Transway1A,,1,1179,154110,0,0
16,1135,1102915,Transway1A,,0,1329,154100,0,0
16,1135,1102990,Transway1A,,0,1329,154100,0,0
16,1137,1105887,Transway1A,,1,1626,154110,0,0
16,1137,1105902,Transway1A,,1,1626,154110,0,0
16,1134,1105919,Transway1A,,1,1179,154110,0,0
16,1134,1105934,Transway1A,,1,1179,154110,0,0
16,1137,1106037,Transway1A,,1,1626,154110,0,0
16,1137,1106052,Transway1A,,1,1626,154110,0,0
16,1134,1106084,Transway1A,,1,1179,154110,0,0
16,1132,1100594,Transway1A,,1,113204,154110,0,0
16,1132,1100616,Transway1A,,0,113204,154100,0,0
16,1132,1100632,Transway1A,,0,113204,154100,0,0
16,1135,1103020,Transway1A,,0,1329,154100,0,0
16,1135,1103035,Transway1A,,0,1329,154100,0,0
16,1134,1105904,Transway1A,,1,1179,154110,0,0
16,1137,1105917,Transway1A,,1,1626,154110,0,0
16,1134,1106054,Transway1A,,1,1179,154110,0,0
16,1134,1102869,Transway1A,,0,1178,154100,0,0
16,1137,1103037,Transway1A,,0,1628,154100,0,0
16,1137,1103052,Transway1A,,0,1628,154100,0,0
16,1137,1103007,Transway1A,,0,1628,154100,0,0
16,1134,1103039,Transway1A,,0,1178,154100,0,0
16,1134,1106074,Transway1A,,1,1179,154110,0,0
16,1137,1106017,Transway1A,,1,1628,154110,0,0
16,1137,1106047,Transway1A,,1,1628,154110,0,0
16,1134,1106049,Transway1A,,1,1178,154110,0,0
16,1137,1106062,Transway1A,,1,1628,154110,0,0
16,1134,1105864,Transway1A,,0,1179,154100,0,0
16,1134,1105889,Transway1A,,1,1179,154110,0,0
16,1137,1105932,Transway1A,,1,1626,154110,0,0
16,1134,1105964,Transway1A,,1,1179,154110,0,0
16,1137,1106007,Transway1A,,1,1626,154110,0,0
16,1134,1106039,Transway1A,,1,1179,154110,0,0
16,1134,1106064,Transway1A,,1,1179,154110,0,0
16,1134,1106089,Transway1A,,1,1179,154110,0,0
16,1137,1102962,Transway1A,,0,1628,154100,0,0
16,1134,1102979,Transway1A,,0,1178,154100,0,0
16,1134,1102994,Transway1A,,0,1178,154100,0,0
16,1137,1103062,Transway1A,,0,1628,154100,0,0
16,1130,1100527,Transway1A,,1,763,154110,0,0
16,1130,1100541,Transway1A,,1,763,154110,0,0
16,1130,1100641,Transway1A,,0,763,154100,0,0
16,1136,1102886,Transway1A,,0,1479,154100,0,0
16,1136,1102901,Transway1A,,0,1479,154100,0,0
16,1133,1103003,Transway1A,,0,1033,154100,0,0
16,1133,1102878,Transway1A,,0,1032,154100,0,0
16,1133,1103028,Transway1A,,0,1032,154100,0,0
16,1136,1103046,Transway1A,,0,1478,154100,0,0
16,1133,1103063,Transway1A,,0,1032,154100,0,0
16,1133,1103078,Transway1A,,0,1032,154100,0,0
16,1133,1103018,Transway1A,,0,1033,154100,0,0
16,1136,1103071,Transway1A,,0,1479,154100,0,0
16,1130,1100599,Transway1A,,1,763,154110,0,0
16,1130,1100617,Transway1A,,0,763,154100,0,0
16,1131,1107171,Transway1A,,0,792,154100,0,0
16,1131,1107189,Transway1A,,0,792,154100,0,0
16,1131,1107371,Transway1A,,1,792,154110,0,0
16,1131,1107389,Transway1A,,1,792,154110,0,0
16,1133,1102898,Transway1A,,0,1033,154100,0,0
16,1136,1102991,Transway1A,,0,1479,154100,0,0
16,1133,1102893,Transway1A,,0,1032,154100,0,0
16,1136,1102911,Transway1A,,0,1478,154100,0,0
16,1136,1102926,Transway1A,,0,1478,154100,0,0
16,1133,1103043,Transway1A,,0,1032,154100,0,0
16,1136,1103076,Transway1A,,0,1478,154100,0,0
16,1130,1100587,Transway1A,,1,763,154110,0,0
16,1130,1100633,Transway1A,,0,763,154100,0,0
16,1133,1102943,Transway1A,,0,1033,154100,0,0
16,1136,1102961,Transway1A,,0,1479,154100,0,0
16,1136,1102976,Transway1A,,0,1479,154100,0,0
16,1136,1103061,Transway1A,,0,1479,154100,0,0
16,1134,1105884,Transway1A,,1,1178,154110,0,0
16,1137,1105987,Transway1A,,1,1628,154110,0,0
16,1137,1106002,Transway1A,,1,1628,154110,0,0
16,1134,1106019,Transway1A,,1,1178,154110,0,0
16,1134,1106034,Transway1A,,1,1178,154110,0,0
16,1130,1100607,Transway1A,,1,763,154110,0,0
16,1130,1100611,Transway1A,,0,763,154100,0,0
16,1130,1100629,Transway1A,,0,763,154100,0,0
16,1133,1102913,Transway1A,,0,1033,154100,0,0
16,1136,1102931,Transway1A,,0,1479,154100,0,0
16,1133,1102988,Transway1A,,0,1033,154100,0,0
16,1136,1103006,Transway1A,,0,1479,154100,0,0
16,1137,1102977,Transway1A,,0,1628,154100,0,0
16,1134,1103009,Transway1A,,0,1178,154100,0,0
16,1130,1100591,Transway1A,,1,763,154110,0,0
16,1130,1100649,Transway1A,,0,757,154100,0,0
16,1130,1100637,Transway1A,,0,763,154100,0,0
16,1134,1106004,Transway1A,,1,1178,154110,0,0
16,1135,1107966,Transway1A,,0,1395,154100,0,0
16,1135,1107964,Transway1A,,0,1395,154100,0,0
16,1131,1107174,Transway1A,,0,792,154100,0,0
16,1131,1107374,Transway1A,,1,792,154110,0,0
16,1133,1102908,Transway1A,,0,1032,154100,0,0
16,1133,1102983,Transway1A,,0,1032,154100,0,0
16,1131,1107177,Transway1A,,0,792,154100,0,0
16,1131,1107377,Transway1A,,1,792,154110,0,0
16,1136,1102971,Transway1A,,0,1478,154100,0,0
16,1136,1102986,Transway1A,,0,1478,154100,0,0
16,1136,1103001,Transway1A,,0,1478,154100,0,0
16,1131,1107196,Transway1A,,0,792,154100,0,0
16,1131,1107364,Transway1A,,1,792,154110,0,0
16,1131,1107366,Transway1A,,1,792,154110,0,0
16,1131,1107362,Transway1A,,1,792,154110,0,0
16,1131,1107392,Transway1A,,1,792,154110,0,0
16,1136,1105881,Transway1A,,1,1478,154110,0,0
16,1133,1105888,Transway1A,,1,1032,154110,0,0
16,1136,1105981,Transway1A,,1,1478,154110,0,0
16,1136,1106056,Transway1A,,1,1478,154110,0,0
16,1133,1106083,Transway1A,,1,1032,154110,0,0
16,1131,1107383,Transway1A,,1,792,154110,0,0
16,1136,1105996,Transway1A,,1,1478,154110,0,0
16,1136,1106011,Transway1A,,1,1478,154110,0,0
16,1136,1106026,Transway1A,,1,1478,154110,0,0
16,1136,1106096,Transway1A,,1,1478,154110,0,0
16,1136,1105951,Transway1A,,1,1478,154110,0,0
16,1133,1106088,Transway1A,,1,1032,154110,0,0
16,1133,1102953,Transway1A,,0,1032,154100,0,0
16,1133,1102968,Transway1A,,0,1032,154100,0,0
16,1133,1103053,Transway1A,,0,1032,154100,0,0
16,1131,1107165,Transway1A,,0,792,154100,0,0
16,1131,1107180,Transway1A,,0,792,154100,0,0
16,1131,1107380,Transway1A,,1,792,154110,0,0
16,1133,1102883,Transway1A,,0,1033,154100,0,0
16,1133,1102958,Transway1A,,0,1033,154100,0,0
16,1133,1103033,Transway1A,,0,1033,154100,0,0
16,1133,1103058,Transway1A,,0,1033,154100,0,0
16,1131,1107387,Transway1A,,1,793,154110,0,0
16,1136,1105956,Transway1A,,1,1479,154110,0,0
16,1133,1105983,Transway1A,,1,1033,154110,0,0
16,1133,1106013,Transway1A,,1,1033,154110,0,0
16,1133,1106058,Transway1A,,1,1033,154110,0,0
16,1136,1106081,Transway1A,,1,1479,154110,0,0
16,1131,1107166,Transway1A,,0,793,154100,0,0
16,1131,1107181,Transway1A,,0,793,154100,0,0
16,1131,1107381,Transway1A,,1,793,154110,0,0
16,1136,1105911,Transway1A,,1,1479,154110,0,0
16,1136,1105926,Transway1A,,1,1479,154110,0,0
16,1133,1106028,Transway1A,,1,1033,154110,0,0
16,1133,1106043,Transway1A,,1,1033,154110,0,0
16,1137,1102887,Transway1A,,0,1628,154100,0,0
16,1137,1102902,Transway1A,,0,1628,154100,0,0
16,1134,1102904,Transway1A,,0,1178,154100,0,0
16,1137,1102917,Transway1A,,0,1628,154100,0,0
16,1134,1102919,Transway1A,,0,1178,154100,0,0
16,1134,1102934,Transway1A,,0,1178,154100,0,0
16,1131,1107187,Transway1A,,0,793,154100,0,0
16,1136,1106001,Transway1A,,1,1479,154110,0,0
16,1137,1105912,Transway1A,,1,1628,154110,0,0
16,1137,1105927,Transway1A,,1,1628,154110,0,0
16,1134,1105929,Transway1A,,1,1178,154110,0,0
16,1137,1105942,Transway1A,,1,1628,154110,0,0
16,1134,1105944,Transway1A,,1,1178,154110,0,0
16,1134,1105959,Transway1A,,1,1178,154110,0,0
16,1134,1105874,Transway1A,,1,1178,154110,0,0
16,1137,1105897,Transway1A,,1,1628,154110,0,0
16,1134,1105899,Transway1A,,1,1178,154110,0,0
16,1137,1105972,Transway1A,,1,1628,154110,0,0
16,1134,1105974,Transway1A,,1,1178,154110,0,0
16,1137,1106072,Transway1A,,1,1628,154110,0,0
16,1131,1107172,Transway1A,,0,793,154100,0,0
16,1131,1107190,Transway1A,,0,793,154100,0,0
16,1131,1107204,Transway1A,,0,793,154100,0,0
